lat,lng,reportDate,startDate,endDate,peakDate,duration,maxSize,aveSize,increaseSpreadRate,decreaseSpreadRate,movementDirection,movementDirectionNum,temp,td,rh,ws,wg,wdir,pres,vis,precip,rndays,ffmc,dmc,dc,bui,isi,fwi,dsr
52.626944,-99.567778,Sat Jun 29 00:00:00 EDT 2019,Sat Jun 29 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,Sat Jun 29 00:00:00 EDT 2019,2,1.3200000000000502,1.2100000000000364,NaN,-0.16666666666668117,NE,1,23.4,14.7,58.2,11.1,20.1,110,1014.8,18.0,0.0,1,86.4,33.8,231.6,49.5,4.5,12.0,2.2
59.9124,-113.5574,Sat Jun 29 00:00:00 EDT 2019,Tue Jun 25 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Thu Jun 27 00:00:00 EDT 2019,5,11.509162635849785,3.9824310471015174,0.1365831783736202,1.9171283521089013,SW,2,14.0,13.0,93.8,9.3,9.3,90,1013.2,9.7,0.01,5,80.1,62.9,444.1,92.9,1.8,8.4,1.2
54.069444,-93.839167,Sun Jun 30 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,8,112.56389460193192,32.49463704309659,NaN,3.8335290448394246,SE,3,25.8,7.1,30.0,31.3,20.18641026,258,1005.2,17.2,0.0,4,91.9,65.6,267.0,81.3,27.2,54.4,32.1
51.848333,-96.587778,Sun Jun 30 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,16,78.93283558606274,19.041720107153772,1.725210567151558,0.9009417291740639,NE,1,26.3,10.0,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,90.7,70.6,257.4,83.8,12.0,32.6,13.0
52.997222,-97.245,Sun Jun 30 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 05 00:00:00 EDT 2019,16,38.752912050669515,13.120132981764561,1.2656204284021828,0.912594774375413,NE,1,22.7,11.0,47.7,24.1,39.7,280,1008.5,18.1,1.4,0,84.6,32.7,202.4,46.6,6.7,16.1,3.7
51.776944,-96.215833,Sun Jun 30 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,14,189.15048528116213,41.456974659268795,2.4277166912358177,0.8545278035512308,SE,3,26.3,10.0,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,90.7,70.6,257.4,83.8,12.0,32.6,13.0
63.025,-138.9633333,Sun Jun 30 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,23.511980318966508,11.734431245872692,NaN,NW,0,25.3,9.4,37.0,9.4,21.0,243,1018.5,11.3,0.2,0,91.7,123.3,410.0,140.7,8.8,33.2,13.4
52.253889,-96.4025,Sun Jun 30 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,16,112.56389460193192,24.74079424134758,1.6558296721684491,0.8549501494851678,NW,0,26.3,10.0,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,90.7,70.6,257.4,83.8,12.0,32.6,13.0
52.348611,-96.968611,Sun Jun 30 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,16,75.83084181976264,18.38806713728346,1.725210567151558,0.9122986239190435,NE,1,26.3,10.0,35.9,18.5,27.4,240,1008.3,19.6,0.6,0,90.7,70.6,257.4,83.8,12.0,32.6,13.0
51.846944,-98.327778,Mon Jul 01 00:00:00 EDT 2019,Mon Jun 24 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,Fri Jul 05 00:00:00 EDT 2019,13,37.64837741790942,7.722693188847137,0.9051563002783999,-0.9682414624565404,SW,2,25.5,7.9,32.7,14.8,27.7,240,1013.2,21.8,0.0,1,90.6,37.9,282.7,56.8,9.8,23.4,7.2
51.837778,-96.219722,Mon Jul 01 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,14,189.15048528116213,40.95525101347781,2.4219092668846907,0.8545278035512308,SE,3,24.2,9.7,39.9,18.5,23.6,260,1011.0,19.2,0.0,1,90.7,74.5,265.5,87.6,12.1,33.6,13.7
61.85466667,-134.4447333,Mon Jul 01 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Thu Jul 04 00:00:00 EDT 2019,Wed Jul 03 00:00:00 EDT 2019,4,13.269154753246172,3.9679759983042375,-0.19637208131118872,NaN,NE,1,24.5,5.8,30.0,7.2,12.4,110,1018.2,32.2,0.71,0,90.9,49.5,266.9,67.7,7.0,20.1,5.5
61.86793333,-134.4041333,Mon Jul 01 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Thu Jul 04 00:00:00 EDT 2019,Wed Jul 03 00:00:00 EDT 2019,4,13.269154753246172,3.9679759983042375,-0.19637208131118872,NaN,NE,1,24.5,5.8,30.0,7.2,12.4,110,1018.2,32.2,0.71,0,90.9,49.5,266.9,67.7,7.0,20.1,5.5
63.24556667,-138.8561167,Mon Jul 01 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,23.511980318966508,11.734431245872692,NaN,NW,0,20.3,12.4,61.0,11.0,16.8,234,1020.3,16.1,0.2,0,88.0,125.7,417.4,143.4,5.6,24.6,7.9
51.3084,-91.1236,Mon Jul 01 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,8,107.87342605409427,35.82387527992721,NaN,3.8387606042740643,NE,1,23.2,9.0,40.5,16.7,31.0,310,1010.5,18.9,0.0,5,89.4,25.7,168.6,37.2,9.2,17.9,4.5
64.03143333,-139.6251,Tue Jul 02 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,22.81979445014717,10.081774188822065,NaN,NW,0,21.2,4.3,33.0,7.9,15.2,266,1019.7,32.2,0.0,1,90.2,130.0,424.9,147.4,6.6,27.6,9.6
53.585278,-95.68,Tue Jul 02 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,117.2402936085519,28.414619207470437,1.1523936675313877,0.8788412892687829,NE,1,13.6,10.7,82.8,22.2,33.3,280,1006.3,19.0,7.0,0,49.7,41.6,264.0,59.7,0.5,0.9,0.0
49.8849,-91.7868,Tue Jul 02 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,7,189.15048528116213,86.96403453711926,7.000728876654829,-0.6108256808906234,SW,2,25.1,14.2,50.9,13.0,11.1,220,1009.3,24.0,0.01,5,89.9,27.7,186.7,40.4,8.2,17.2,4.2
50.0485,-92.7966,Tue Jul 02 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,6,189.15048528116213,72.20873604453917,9.513293801218905,-0.6108256808906234,SW,2,26.4,13.4,44.7,27.8,42.6,240,1008.9,16.0,0.0,6,90.8,43.8,317.2,65.1,19.6,40.0,18.6
51.4425,-95.659167,Tue Jul 02 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,6,189.15048528116213,65.26351285496402,1.0560884395186279,-0.711027172882704,NE,1,20.5,14.4,68.2,22.2,28.2,300,1009.1,22.2,0.29,0,86.0,30.2,151.8,40.4,7.4,16.0,3.7
51.0852,-91.5943,Tue Jul 02 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,8,189.15048528116213,63.52040132233379,33.06944945689032,-0.6108256808906234,SE,3,22.2,10.6,47.9,16.7,23.1,220,1007.7,18.0,0.0,6,89.4,28.8,176.3,40.9,9.2,18.9,4.9
63.23806667,-139.0028,Wed Jul 03 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,23.511980318966508,11.734431245872692,NaN,NW,0,22.6,3.1,28.0,10.2,19.1,222,1018.0,32.2,0.7,0,90.8,135.0,432.7,151.7,8.1,32.0,12.6
52.423889,-95.860556,Wed Jul 03 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,35.77274347880604,1.1523936675313877,0.8524918500927691,NE,1,19.4,10.3,55.8,7.4,13.1,250,1009.9,19.2,0.0,1,83.0,69.0,279.1,85.3,2.3,9.8,1.5
52.565833,-96.593889,Wed Jul 03 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,16,78.93283558606274,19.041720107153772,1.725210567151558,0.9009417291740639,NE,1,19.4,10.3,55.8,7.4,13.1,250,1009.9,19.2,0.0,1,83.0,69.0,279.1,85.3,2.3,9.8,1.5
63.17216667,-140.2335,Thu Jul 04 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,9,126.36525220896887,24.04445900247134,3.417591013754303,NaN,NW,0,25.2,8.4,34.0,7.9,20.0,311,1022.1,32.2,0.0,1,91.2,140.0,440.9,156.1,7.5,30.7,11.7
53.738889,-95.559722,Thu Jul 04 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,14,117.69525019858642,26.294673370452568,NaN,0.8077107712815764,SE,3,20.5,8.5,46.2,13.0,16.7,250,1009.8,24.0,0.6,0,86.4,48.1,278.6,67.2,4.9,15.5,3.5
63.169,-140.2305,Thu Jul 04 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,9,126.36525220896887,24.04445900247134,3.417591013754303,NaN,NW,0,25.2,8.4,34.0,7.9,20.0,311,1022.1,32.2,0.0,1,91.2,140.0,440.9,156.1,7.5,30.7,11.7
63.17383333,-140.0265,Thu Jul 04 00:00:00 EDT 2019,Wed Jun 26 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,15,126.36525220896887,22.08930820064608,3.349782999041701,NaN,SE,3,25.2,8.4,34.0,7.9,20.0,311,1022.1,32.2,0.0,1,91.2,140.0,440.9,156.1,7.5,30.7,11.7
62.8775,-137.5806667,Thu Jul 04 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,23.511980318966508,11.734431245872692,NaN,NW,0,23.9,9.0,39.0,15.0,23.7,333,1022.3,33.3,0.0,1,91.8,70.5,513.4,105.0,11.8,35.9,15.4
51.628056,-96.636111,Thu Jul 04 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,16,78.93283558606274,19.041720107153772,1.725210567151558,0.9009417291740639,NE,1,19.2,9.7,54.3,11.1,15.6,270,1012.6,19.2,0.0,2,85.6,71.4,286.3,87.9,4.0,15.4,3.4
51.628889,-96.613056,Thu Jul 04 00:00:00 EDT 2019,Fri Jun 28 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,16,78.93283558606274,19.041720107153772,1.725210567151558,0.9009417291740639,NE,1,19.2,9.7,54.3,11.1,15.6,270,1012.6,19.2,0.0,2,85.6,71.4,286.3,87.9,4.0,15.4,3.4
53.501667,-95.293611,Fri Jul 05 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,35.77274347880604,1.1523936675313877,0.8524918500927691,NE,1,14.4,5.8,56.5,14.8,27.8,310,1022.5,24.0,0.6,0,85.0,49.9,284.9,69.4,4.4,14.5,3.1
53.034167,-95.693889,Fri Jul 05 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,37.40960396390357,1.0560884395186279,0.8521264315174114,NE,1,14.4,5.8,56.5,14.8,27.8,310,1022.5,24.0,0.6,0,85.0,49.9,284.9,69.4,4.4,14.5,3.1
51.9021,-90.6153,Fri Jul 05 00:00:00 EDT 2019,Mon Jul 01 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Fri Jul 05 00:00:00 EDT 2019,7,114.78037772513015,34.483314905976805,21.54589525069314,3.3009308186079247,SW,2,20.9,3.8,32.6,18.5,28.9,290,1017.9,14.1,0.0,1,86.0,26.1,189.0,38.8,6.2,13.6,2.8
52.640278,-95.611389,Fri Jul 05 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,37.40960396390357,1.0560884395186279,0.8521264315174114,NE,1,16.5,6.4,51.5,22.2,32.4,290,1023.6,18.7,0.0,3,86.4,73.6,293.0,90.4,7.8,25.3,8.3
63.46976667,-137.1489833,Sat Jul 06 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,22.24555991292702,10.370457255847272,NaN,NW,0,24.0,8.0,36.0,7.4,7.4,120,1021.0,9.7,0.0,4,90.6,70.8,592.3,109.1,6.7,25.1,8.1
51.513611,-95.156389,Sat Jul 06 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,37.26445452433861,0.22922805046397002,1.1823446530100876,NE,1,19.1,7.5,47.1,9.3,11.1,200,1025.7,6.0,0.0,1,87.6,53.4,267.5,71.2,4.8,15.8,3.6
52.9552,-92.1284,Sat Jul 06 00:00:00 EDT 2019,Sun Jun 30 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,8,189.15048528116213,72.34859808041632,52.76524446383665,-0.6108256808906234,SE,3,22.2,6.2,35.6,14.8,14.8,240,1023.5,16.0,0.0,3,89.9,44.5,154.8,51.8,8.9,20.8,5.8
58.048,-118.61915,Sat Jul 06 00:00:00 EDT 2019,Fri Jul 05 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,3,4.093180768197906,2.714738592552697,NaN,-0.13245096892615646,SE,3,23.3,5.4,31.0,11.2,20.18641026,177,1017.7,16.1,0.0,15,91.0,82.3,407.5,109.4,8.7,29.9,11.1
59.1299,-131.9359,Sun Jul 07 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,2,0.6599999999999392,0.5799999999999697,NaN,NaN,NW,0,24.6,3.1,25.0,7.2,16.1,345,1014.2,9.7,0.0,6,93.0,68.9,376.2,94.5,9.4,29.4,10.8
59.925667,-116.860983,Sun Jul 07 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,1,2.0,2.0,NaN,NaN,SE,3,14.4,6.6,60.0,10.2,17.3,323,1013.8,23.7,9.0,0,50.9,16.5,370.6,29.6,0.3,0.4,0.0
50.7577,-93.2939,Sun Jul 07 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Mon Jul 08 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,6,189.15048528116213,72.05156408410319,18.283681428441415,-0.6108256808906234,SW,2,23.6,7.2,35.0,3.7,11.1,170,1018.8,7.3,0.0,3,89.9,60.7,232.5,73.4,5.1,16.7,4.0
62.52833333,-131.4166667,Mon Jul 08 00:00:00 EDT 2019,Thu Jul 04 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,7,13.590400476370494,6.029901274823503,1.5966954891917977,0.3403904814214864,SE,3,11.8,1.1,49.0,11.0,22.7,54,1017.44,36.8,0.0,2,84.5,22.6,203.6,35.4,3.4,7.9,1.1
62.4,-132.4041667,Mon Jul 08 00:00:00 EDT 2019,Thu Jul 04 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,7,13.590400476370494,6.029901274823503,1.5966954891917977,0.3403904814214864,SE,3,19.5,0.0,27.0,12.2,19.8,36,1016.3,48.3,0.0,1,91.7,76.9,320.2,96.1,10.1,31.0,11.9
55.561111,-95.396944,Wed Jul 10 00:00:00 EDT 2019,Tue Jul 09 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,2,4.26914462727548,4.092988995882417,NaN,NaN,SE,3,20.0,4.3,35.7,11.1,17.8,290,1015.8,22.6,0.0,2,86.6,18.3,322.2,32.1,4.6,9.7,1.5
62.43518333,-138.4181667,Wed Jul 10 00:00:00 EDT 2019,Sun Jun 23 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Wed Jul 10 00:00:00 EDT 2019,18,130.8714500562335,23.511980318966508,11.734431245872692,NaN,NW,0,24.4,3.3,25.0,7.3,13.2,115,1010.6,14.4,0.0,7,93.0,101.6,561.3,139.9,9.4,34.6,14.4
62.43073333,-131.1664167,Wed Jul 10 00:00:00 EDT 2019,Thu Jul 04 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Sun Jul 07 00:00:00 EDT 2019,7,13.590400476370494,6.029901274823503,1.5966954891917977,0.3403904814214864,SE,3,14.7,4.2,50.6,21.4,32.3,204,1010.16,27.0,0.0,4,86.4,27.0,216.0,41.2,7.5,16.3,3.8
56.46805,-117.283867,Thu Jul 11 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,1,12.83439934646125,12.83439934646125,NaN,NaN,SW,2,20.0,11.0,56.3,14.8,27.8,230,1012.9,24.1,0.0,2,83.1,20.1,484.6,36.3,3.4,8.1,1.1
59.6882,-116.0,Thu Jul 11 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,1,12.83439934646125,12.83439934646125,NaN,NaN,SW,2,26.7,5.2,25.0,19.5,33.9,218,1003.2,23.9,0.0,3,92.6,27.9,397.8,47.5,16.5,30.6,11.6
56.790367,-114.733917,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,1,9.84094841641634,9.84094841641634,NaN,NaN,NE,1,22.7,12.3,52.0,13.8,21.5,245,1009.3,21.2,0.2,0,85.0,13.7,157.5,22.6,4.2,7.3,0.9
56.755633,-116.021283,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,Fri Jul 12 00:00:00 EDT 2019,Thu Jul 11 00:00:00 EDT 2019,1,12.83439934646125,12.83439934646125,NaN,NaN,SW,2,22.7,12.3,52.0,13.8,21.5,245,1009.3,21.2,0.2,0,85.0,13.7,157.5,22.6,4.2,7.3,0.9
52.5599,-93.9507,Sat Jul 13 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,37.96952563812617,8.331806813850578,0.0011290688976989577,NE,1,26.1,8.9,33.8,14.8,13.0,210,1012.0,24.0,1.4,0,86.3,53.0,335.4,76.0,5.3,17.6,4.3
52.2868,-93.1575,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 13 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 13 00:00:00 EDT 2019,1,4.840626123075126,4.840626123075126,NaN,NaN,NE,1,23.6,19.5,77.9,7.4,9.3,200,1013.2,24.0,4.43,0,57.8,7.5,131.7,13.1,0.5,0.4,0.0
52.4797,-94.0527,Sun Jul 14 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,36.72719757486555,8.331806813850578,1.1484393353685056,NE,1,24.1,14.9,56.5,5.6,7.4,330,1011.3,24.0,0.0,1,86.8,55.8,343.4,79.4,3.6,13.3,2.7
52.151111,-95.701944,Sun Jul 14 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,37.40960396390357,1.0560884395186279,0.8521264315174114,NE,1,26.0,18.8,64.6,13.0,21.7,200,1009.4,19.6,0.0,2,87.3,55.8,326.2,78.2,5.6,18.6,4.8
56.432183,-114.94095,Sun Jul 14 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,7.117188234915106,-0.6190476190476191,0.572479592446943,NW,0,23.5,11.5,47.0,14.5,22.2,231,1009.4,20.7,1.0,0,81.7,15.4,171.9,25.1,2.8,5.4,0.5
52.200833,-95.784444,Sun Jul 14 00:00:00 EDT 2019,Tue Jul 02 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 06 00:00:00 EDT 2019,12,189.15048528116213,35.77274347880604,1.1523936675313877,0.8524918500927691,NE,1,26.0,18.8,64.6,13.0,21.7,200,1009.4,19.6,0.0,2,87.3,55.8,326.2,78.2,5.6,18.6,4.8
57.1486,-118.316467,Sun Jul 14 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.172479155096024,-0.6190476190476191,0.5933289447793404,NW,0,19.2,11.7,62.0,24.8,20.18641026,335,1011.12,24.4,0.0,1,74.7,20.0,500.7,36.3,2.6,6.3,0.7
57.0207,-118.218767,Sun Jul 14 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.172479155096024,-0.6190476190476191,0.5933289447793404,NW,0,19.2,11.7,62.0,24.8,20.18641026,335,1011.12,24.4,0.0,1,74.7,20.0,500.7,36.3,2.6,6.3,0.7
53.19662369,-92.50775351,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 13 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Sat Jul 13 00:00:00 EDT 2019,1,4.840626123075126,4.840626123075126,NaN,NaN,NE,1,27.0,14.0,44.8,11.1,11.1,230,1010.6,16.0,0.0,1,89.3,65.6,218.1,74.9,6.8,20.8,5.8
56.442467,-115.21345,Mon Jul 15 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,7.117188234915106,-0.6190476190476191,0.572479592446943,NW,0,19.9,8.5,48.0,9.2,14.3,189,1014.7,21.3,2.6,0,75.0,14.9,179.2,24.7,1.2,1.9,0.1
64.07825,-139.1474333,Mon Jul 15 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,Tue Jul 16 00:00:00 EDT 2019,Mon Jul 15 00:00:00 EDT 2019,1,0.6600000000002433,0.6600000000002433,NaN,NaN,NW,0,22.1,9.7,45.0,3.6,7.8,308,1008.9,32.2,0.4,0,84.9,57.6,468.4,88.1,2.5,10.5,1.8
57.53935,-118.394333,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.124807703632021,-0.6190476190476191,0.5831410750979833,NW,0,24.3,11.3,45.1,14.3,20.18641026,193,1009.67,22.6,0.0,3,88.0,24.3,267.6,39.6,6.6,14.5,3.1
57.682017,-115.193733,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.829408830677067,-0.6190476190476191,0.9649758538339126,NW,0,26.7,9.6,34.0,3.5,20.18641026,177,1008.22,7.5,0.0,6,91.1,59.8,519.5,92.8,6.0,21.3,6.1
58.27775,-119.149683,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,11,50.22996713560056,13.163797479210263,5.720136402372933,-0.9781007222833639,NE,1,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
57.53855,-118.379483,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.124807703632021,-0.6190476190476191,0.5831410750979833,NW,0,24.3,11.3,45.1,14.3,20.18641026,193,1009.67,22.6,0.0,3,88.0,24.3,267.6,39.6,6.6,14.5,3.1
57.526433,-118.375167,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Fri Jul 26 00:00:00 EDT 2019,Wed Jul 17 00:00:00 EDT 2019,12,33.60305510553382,5.124807703632021,-0.6190476190476191,0.5831410750979833,NW,0,24.3,11.3,45.1,14.3,20.18641026,193,1009.67,22.6,0.0,3,88.0,24.3,267.6,39.6,6.6,14.5,3.1
58.286667,-119.115533,Tue Jul 16 00:00:00 EDT 2019,Sun Jul 14 00:00:00 EDT 2019,Thu Jul 25 00:00:00 EDT 2019,Tue Jul 23 00:00:00 EDT 2019,11,50.22996713560056,13.163797479210263,5.720136402372933,-0.9781007222833639,NE,1,25.1,11.2,41.0,11.2,20.18641026,203,1007.1,2.0,0.0,25,89.8,113.2,479.4,142.4,7.3,29.3,10.8
